#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:HBV" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:HBV" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:HBV" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:HBV" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:HBV" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:HBV" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="AB033550_1988_33.3431887795_134.9307404236=1988,AB033554_1985_-2.3045941592_118.5275669247=1985,AB111946_1998_15.880672531_106.7863444469=1998,AB112066_1999_15.2357758333_97.1170427803=1999,AB112471_2002_10.826174473_100.0321841486=2002,AB117759_2004_11.8647366524_104.4581350327=2004,AB198076_2001_31.3068442593_109.4304560078=2001,AB205128_2000_67.7822238778_83.2782706988=2000,AB205190_2000_7.0869990345_-0.6788566207=2000,AB219428_2002_11.4823584448_122.5890168578=2002,AJ344117_1990_46.339250578_1.5156738165=1990,AY341335_2003_37.779236413_24.2931907174=2003,AY641558_2003_39.8942378947_126.8819515526=2003,AY721605_2004_39.1656946813_32.8656198791=2004,AY738147_1998_-4.6027905391_22.3356877351=1998,DQ060824_1983_-21.3700228571_19.1068796429=1983,DQ315776_2000_17.9831869307_84.5569572724=2000">
#                        <taxa id="TaxonSet.HBV" spec="beast.base.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.HBV"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="FrequenciesPrior.s:HBV" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:HBV" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="4" estimate="false" id="RealParameter.7" name="alpha" spec="beast.base.inference.parameter.RealParameter">4.0 4.0 4.0 4.0</parameter>
#            </distr>
#        </prior>
#        <prior id="KappaPrior.s:HBV" name="distribution">
#            <parameter id="kappa.s:HBV" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:HBV" name="distribution" x="@popSize.t:HBV">
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.01</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="beta" spec="beast.base.inference.parameter.RealParameter">100.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@HBV" id="treeLikelihood.HBV" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:HBV">
#            <siteModel id="SiteModel.s:HBV" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:HBV" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:HBV" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:HBV" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:HBV" kappa="@kappa.s:HBV" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:HBV" id="estimatedFreqs.s:HBV" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:HBV" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:HBV" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">2.0E-5</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	NSlikelihood	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	popSize	CoalescentConstant
595	-19257.833828572573	-19367.66705505351	-19257.83382857257	-109.83322648094143	-19257.83382857257	271.79252410618136	1148.6865313182548	4.109178085176333	0.296144305808717	0.2862178013942456	0.12854509999425293	0.28909279280278455	194.70809513913835	-98.8629338355934
596	-19243.464458923838	-19343.746151857784	-19243.46445892384	-100.28169293394363	-19243.46445892384	194.38997789850094	758.4888322176761	7.194522712127109	0.29577674753101474	0.2690907441804902	0.10883290219980957	0.32629960608868547	78.25731359765314	-90.24465132486647
597	-19226.73134442053	-19355.847513872177	-19226.731344420525	-129.11616945165053	-19226.731344420525	825.1822380083762	3054.4162820997594	3.653340516725975	0.2743322714802747	0.2811047035786861	0.1249210929775234	0.31964193196351576	229.59253736346398	-117.71009900135152
598	-19205.70040711916	-19326.312010506444	-19205.70040711916	-120.61160338728412	-19205.70040711916	340.9499003597472	1779.2307411314387	3.9992499192362096	0.296144305808717	0.2862178013942456	0.13200330083262365	0.2856345919644138	262.9884747811584	-108.73849466510075
599	-19197.61847057679	-19320.99652921502	-19197.618470576792	-123.37805863822734	-19197.618470576792	1310.1933817544698	3460.115302722458	8.757394202037004	0.2780505026801798	0.2755521039274289	0.1297437300750491	0.31665366331734224	320.95690624210675	-109.50842993719449
600	-19195.610022718687	-19326.048539042444	-19195.610022718687	-130.43851632375805	-19195.610022718687	770.7976316089948	2953.796322786674	8.024920193055095	0.2736763628565694	0.2816798575935082	0.12455381995527395	0.3200899595946485	614.3373381727185	-113.07096736534332
601	-19194.27546544664	-19321.0436868146	-19194.275465446637	-126.76822136796346	-19194.275465446637	555.2549156159448	2461.4782960105276	10.13317361368898	0.2780505026801798	0.27554128590106136	0.12975454810141662	0.31665366331734224	389.30269676990395	-111.76216531219188
602	-19187.0241021312	-19313.405741967374	-19187.024102131203	-126.38163983617052	-19187.024102131203	490.0100759135197	2392.786888715221	3.1691728611355683	0.28673650479520413	0.2697519878263516	0.1502978922005747	0.2932136151778697	346.23908574510546	-113.86990160272788
603	-19118.102219854725	-19267.533631617287	-19118.10221985473	-149.4314117625588	-19118.10221985473	2045.1155467464773	7514.302213721909	9.389043723533531	0.2648180283692396	0.27695240344301325	0.12900186589187154	0.3292277022958756	945.9527994824573	-128.0869514755802
604	-19115.519453688434	-19240.321850484957	-19115.51945368843	-124.80239679652848	-19115.51945368843	453.9423105273207	1960.5854036816388	2.416831398462339	0.25289399867265216	0.15986870601836609	0.3466768897205142	0.24056040558846756	437.63540832898985	-111.38621155069197
605	-19112.047751490787	-19240.25526091439	-19112.047751490787	-128.20750942360417	-19112.047751490787	585.1059541586443	2737.2359501447454	9.647325905726488	0.2707688049273618	0.27695240344301325	0.12625236880545382	0.32602642282417116	371.7474943744445	-113.45356063950372
606	-19107.54136919247	-19227.06723784192	-19107.54136919247	-119.52586864944917	-19107.54136919247	303.34459367931805	1479.6314476927757	7.58810426350183	0.28615709022017277	0.2778342528674984	0.11669048558711081	0.31931817132521806	149.356433848288	-108.19160428458812
607	-19080.942879553164	-19205.24741778833	-19080.942879553164	-124.30453823516721	-19080.942879553164	471.3176787597746	2174.0258009246777	4.754855147011981	0.30193584516379607	0.28041370457161446	0.1248812161623901	0.29276923410219946	325.52602969218543	-111.27371171974681
608	-19059.56102119712	-19172.76321737033	-19059.561021197125	-113.2021961732048	-19059.561021197125	169.9258684675714	952.1030451953342	8.011997512606566	0.2707688049273618	0.27312902090034646	0.13750102451184018	0.31860114966045155	158.25484478060096	-101.89914441926489
609	-19025.561522081272	-19149.675361037047	-19025.561522081272	-124.11383895577326	-19025.561522081272	572.3088635058062	2356.874687649306	7.64965067688383	0.2818744337229328	0.2763935560834124	0.13428052576205918	0.3074514844315956	258.7258194548054	-111.37530686406656
610	-19016.531177654255	-19125.43560898141	-19016.53117765426	-108.90443132715212	-19016.53117765426	390.6339705498053	1276.351228010264	2.016839917823266	0.2899439710370096	0.28208696788119464	0.14069218526947452	0.28727687581232136	192.9327970170553	-98.84367487727715
611	-19002.550159784652	-19124.245510953224	-19002.550159784652	-121.6953511685712	-19002.550159784652	324.60108674142356	1658.0450023545004	4.909157501178264	0.28172346119411257	0.2747650314274432	0.1502978922005747	0.2932136151778697	199.84917819917553	-110.65200637268387
612	-19000.65408124975	-19138.172666960774	-19000.65408124975	-137.51858571102096	-19000.65408124975	916.3576838569413	4002.553478887454	10.01685406967195	0.2829351786107516	0.2708279542214961	0.12958320385041008	0.31665366331734224	410.2709351821814	-122.26865665977574
613	-18966.263371419693	-19087.494590841066	-18966.263371419685	-121.2312194213806	-18966.263371419685	315.4011004095634	1616.417485000753	4.298274509633803	0.2860163154727143	0.27529131561527437	0.13523991356869094	0.3034524553433205	270.8020904869157	-109.19244185923874
614	-18928.705131890332	-19038.006676515433	-18928.705131890332	-109.30154462510008	-18928.705131890332	353.1843822274838	1286.849571383217	3.804067218055788	0.28047663151658614	0.2760118611049696	0.1502978922005747	0.2932136151778697	130.0424273578073	-99.71264671583901
615	-18911.12375644266	-19041.917193295078	-18911.12375644266	-130.79343685241764	-18911.12375644266	1504.629220516132	4288.196146241964	3.4446932146883062	0.281941687384928	0.2317893257734484	0.14803356251571972	0.338235424325904	486.7823653904672	-116.32257787591871
616	-18905.358326538073	-19017.152857025772	-18905.358326538073	-111.79453048769815	-18905.358326538073	151.39304721482878	862.7130514409525	5.358290230541741	0.29960627637468684	0.27353360955120726	0.13364649889623637	0.2932136151778697	221.32256338978843	-100.13119261868417
617	-18890.5979011994	-19011.90858615028	-18890.597901199413	-121.31068495086467	-18890.597901199413	353.01453809489215	1781.5828808932865	7.610839309613031	0.2876516278386207	0.2755521039274289	0.1201426049166082	0.31665366331734224	295.671042235585	-107.88544037336968
618	-18889.26557765189	-19007.26667546804	-18889.265577651822	-118.0010978162168	-18889.265577651822	411.6010051163734	1684.7278623700165	4.354068061856349	0.28673650479520413	0.2697519878263516	0.1502978922005747	0.2932136151778697	221.11216542735139	-106.80347822383457
619	-18880.38131944707	-19021.32637427175	-18880.381319447068	-140.94505482468062	-18880.381319447068	1450.8292705759857	5442.027960634389	8.007287152675179	0.2928882830828858	0.2676750436200068	0.1098193536064715	0.32961731969063596	627.4176190760885	-123.19039776973699
620	-18862.752905181274	-18971.755764986516	-18862.75290518127	-109.0028598052435	-18862.75290518127	331.9064334919025	1267.0344120939762	4.833122460319193	0.2858604840225702	0.28212491219873626	0.15478311632549854	0.27723148745319504	153.4967035613389	-98.74882744145137
621	-18836.66121418802	-18961.99697801739	-18836.661214188018	-125.33576382937127	-18836.661214188018	673.74478780386	2424.517748984331	4.939123960988162	0.2743322714802747	0.27695192382381106	0.12907387273239845	0.31964193196351576	273.5786116194477	-112.98206122366605
622	-18807.036774768552	-18955.713304045614	-18807.036774768556	-148.67652927705916	-18807.036774768556	1602.5175202478736	6643.120481567086	3.334753993220485	0.30055664284994693	0.27931300516922936	0.1359739576571695	0.28415639432365425	663.907127326126	-132.13795773754688
623	-18801.530103267312	-18935.616379974857	-18801.530103267316	-134.08627670754012	-18801.530103267316	697.7910686893063	3485.8186836302034	5.948649260333732	0.27905408619173994	0.27500574305724546	0.1322996977084329	0.3136404730425817	504.3711540100139	-118.59815161437606
624	-18797.69697191667	-18937.054951628073	-18797.696971916463	-139.3579797116119	-18797.696971916463	1705.9050724925826	5675.8065785454655	3.006296769285534	0.281941687384928	0.2317893257734484	0.15103731949031077	0.33523166735131293	598.9596038312711	-123.74437722381757
625	-18780.4060796102	-18911.86705366318	-18780.406079610202	-131.46097405297775	-18780.406079610202	954.8757378130049	3553.3223756333514	2.197351764479942	0.25289399867265216	0.15986870601836609	0.3466768897205142	0.24056040558846756	407.069272192157	-118.50727096342067
626	-18760.802290972693	-18897.82028833124	-18760.80229097269	-137.01799735855263	-18760.80229097269	878.1029336675558	3661.2753202273325	7.663758495143628	0.2906705207699939	0.2785021708167594	0.1141736450959045	0.31665366331734224	515.9713679662477	-120.7373950029131
627	-18711.36334374692	-18837.03016318696	-18711.3633437472	-125.66681943975755	-18711.3633437472	854.9365634425033	2945.6997270414977	4.298274509633803	0.28088420413478815	0.2804234269532005	0.13523991356869094	0.3034524553433205	374.9598528201554	-112.26538129096285
628	-18707.909124868595	-18814.507964899818	-18707.909124868595	-106.59884003122436	-18707.909124868595	335.4136145758005	1160.7183243243162	2.117319195138626	0.2899439710370096	0.28208696788119464	0.14069218526947452	0.28727687581232136	134.94251652123003	-97.43181637158742
629	-18692.55652210956	-18818.433287493193	-18692.55652210956	-125.87676538363222	-18692.55652210956	806.4172676651893	3058.2853168136526	3.1762957952541466	0.27838713489004313	0.2317893257734484	0.15103731949031077	0.3387862198461978	439.485935524803	-112.09845155487882
630	-18680.08012926983	-18798.889231751862	-18680.080129269827	-118.80910248203334	-18680.080129269827	254.91290210288798	1249.756398772341	9.544992200175077	0.2928882830828858	0.2676750436200068	0.1098193536064715	0.32961731969063596	260.2114163083139	-105.29082605500687
631	-18672.43653938005	-18802.80512401195	-18672.43653938005	-130.36858463189807	-18672.43653938005	397.2919755854829	2032.916114165629	8.333088559805411	0.2795140805810942	0.2848677185005277	0.12046482525869205	0.31515337565968604	292.74755166480054	-116.83682252940619
632	-18666.719644839126	-18787.246645365223	-18666.719644839126	-120.5270005260965	-18666.719644839126	402.51722965523766	1889.5802738080818	6.293700102706524	0.28234231360757894	0.2693344145655094	0.1322996977084329	0.31602357411847876	264.982879008181	-107.97964261682505
633	-18663.47057605384	-18788.353987348615	-18663.47057605384	-124.88341129477354	-18663.47057605384	861.9205882116155	2837.8919243202554	7.6692660199751534	0.2906705207699939	0.2785021708167594	0.1141736450959045	0.31665366331734224	348.3499909482425	-110.66674275051349
634	-18614.68530156841	-18753.178084268973	-18614.68530156841	-138.49278270056274	-18614.68530156841	1233.8982652778632	4636.012658524791	4.296306092504382	0.2858604840225702	0.27852276472414766	0.15478311632549854	0.2808336349277836	523.5304134174079	-123.48061043574505
635	-18614.132895642175	-18735.48581531869	-18614.132895642175	-121.35291967651577	-18614.132895642175	932.9066068634098	2934.501834676576	3.876158184981536	0.2963009276130197	0.27529131561527437	0.1300036051187302	0.29840415165297585	301.2917403094091	-108.97107258667575
636	-18612.76535873127	-18754.550568099607	-18612.765358731267	-141.78520936833974	-18612.765358731267	1303.8138055488048	4873.805491507328	4.107565780812139	0.2743322714802747	0.2737920578197975	0.1350093726813116	0.31686629801861615	796.3340989031544	-123.46443753280829
637	-18611.692318661186	-18727.46237557937	-18611.692318661186	-115.77005691818502	-18611.692318661186	740.6397106980862	2091.975861284157	3.5246673915064566	0.281941687384928	0.2317893257734484	0.15103731949031077	0.33523166735131293	257.2169217517123	-104.23327493900543
638	-18600.193866308935	-18715.722669063234	-18600.19386630894	-115.52880275429462	-18600.19386630894	361.47975385370296	1487.2818352551362	4.48351953161719	0.28172346119411257	0.2686607025671312	0.1502978922005747	0.2993179440381817	224.48942365631947	-104.24073817935431
639	-18576.200446071594	-18694.02843641908	-18576.20044607159	-117.82799034748979	-18576.20044607159	602.4216501443725	2117.035203926815	3.0910745915057323	0.2899439710370096	0.27776994911309294	0.15489686301223102	0.27738921683766654	202.9445599072449	-107.3504797171562
640	-18539.15768499899	-18669.123442654	-18539.157684998987	-129.96575765501433	-18539.157684998987	1572.4350699693034	4476.959095076618	2.065242804310827	0.25289399867265216	0.15986870601836609	0.3466768897205142	0.24056040558846756	589.4956490429247	-114.8735419813571
641	-18501.43747128269	-18624.477874928656	-18501.43747128269	-123.04040364596516	-18501.43747128269	728.1936044537899	2449.6065281467877	4.467463804215251	0.2743322714802747	0.27972755776871067	0.12461019193637567	0.32132997881463893	348.02680314005124	-109.77957401847254
642	-18482.355931498372	-18601.879403905063	-18482.35593149837	-119.52347240669397	-18482.35593149837	318.74358224400527	1464.597272693401	2.518873072637486	0.2899439710370096	0.28208696788119464	0.13554290555644086	0.292426155525355	439.7651191388318	-105.92454084825475
643	-18480.39355114709	-18594.23802624568	-18480.39355114709	-113.84447509858748	-18480.39355114709	249.82411977326893	1149.6456465737185	9.277505911982013	0.2911369026444522	0.27360076913827713	0.1299722018094112	0.3052901264078595	132.23289979633398	-102.65029615310942
644	-18446.404481098616	-18558.174472069586	-18446.40448109861	-111.7699909709777	-18446.40448109861	527.226387818112	1572.2748581401504	2.3714073310919743	0.2899439710370096	0.27668750093457506	0.13554290555644086	0.2978256224719746	76.10147826920961	-103.5974567476044
645	-18443.892734145797	-18576.09632218431	-18443.892734145793	-132.20358803851406	-18443.892734145793	896.4711122610082	3212.660072606388	4.629380271151608	0.2865594735548844	0.2804234269532005	0.13523991356869094	0.2977771859232242	389.1086946207873	-118.52963062309921
646	-18415.07120927419	-18543.201103820902	-18415.07120927419	-128.1298945467143	-18415.07120927419	984.4295205064893	3363.127452418751	2.3326068225605776	0.25289399867265216	0.15986870601836609	0.3466768897205142	0.24056040558846756	406.80500219118676	-115.12673493651857
647	-18405.300193197174	-18528.773209120125	-18405.300193197174	-123.47301592295153	-18405.300193197174	742.6349174814488	2520.420857750979	4.333965703718753	0.29185418023064374	0.29035363942658804	0.14949028254585303	0.26830189779691527	270.464969851649	-111.57975895422136
648	-18384.47395622744	-18504.937266028515	-18384.47395622744	-120.4633098010759	-18384.47395622744	704.4791361631881	2228.1070588166303	4.4101709767171	0.2831734526625447	0.2737920578197975	0.13018601117035156	0.3128484783473063	338.7146505263882	-107.42130013284378
649	-18382.744090836844	-18511.54936802577	-18382.74409083685	-128.80527718891977	-18382.74409083685	964.9486170372818	3375.076661614192	8.45009109340014	0.263197966398568	0.2684865488717959	0.13605220522144998	0.3322632795081861	289.09018784838713	-115.46406959486018
650	-18378.38934315941	-18493.017033434142	-18378.38934315941	-114.62769027473132	-18378.38934315941	510.49708534514076	1826.4717820258784	2.425177887713894	0.2899439710370096	0.27776994911309294	0.15489686301223102	0.27738921683766654	213.70155706147477	-104.2352122582882
651	-18366.470569537218	-18491.48477758972	-18366.47056953722	-125.01420805250078	-18366.47056953722	933.0750114432244	3177.6603471185203	4.4101709767171	0.2831734526625447	0.2737920578197975	0.12824102429431325	0.31479346522334456	306.46509566073877	-112.36718251276187
652	-18363.312517608923	-18485.823760493815	-18363.312517608923	-122.51124288489247	-18363.312517608923	325.96066134998154	1561.5566604213313	8.961743673460044	0.2736763628565694	0.28161417104401354	0.12455381995527395	0.32015564614414316	369.65277383156393	-107.90254367706879
653	-18348.791749017157	-18482.317607012297	-18348.791749017157	-133.52585799513895	-18348.791749017157	1850.4845173536169	5336.625337723599	4.4101709767171	0.2789002544815967	0.2737920578197975	0.1322157541482091	0.31509193355039666	351.26734545493355	-120.34452828674628
654	-18344.523589057673	-18469.413506114633	-18344.523589057677	-124.88991705695588	-18344.523589057677	685.3837866285654	2531.4320599684806	8.215484551508293	0.28615709022017277	0.27360076913827713	0.12092396931633206	0.31931817132521806	284.60382418465787	-111.49206001914503
655	-18341.84469889103	-18467.49267822109	-18341.84469889103	-125.6479793300606	-18341.84469889103	604.2129366556635	2536.500543300826	8.986621773836674	0.2798244023477429	0.2785586598657465	0.12384796405897572	0.3177689737275349	336.70764210227037	-111.45067852164138
656	-18341.08454400395	-18465.724868455676	-18341.08454400394	-124.64032445173501	-18341.08454400394	788.9663131602415	2638.988579694188	4.14558028282762	0.2858604840225702	0.28212491219873626	0.15478311632549854	0.27723148745319504	329.78324468323035	-112.06875065488451
657	-18336.277545009878	-18467.18255304635	-18336.277545009874	-130.90500803647458	-18336.277545009874	684.2251097069508	2799.4228612056545	9.389043723533531	0.2634719314116325	0.27695240344301325	0.13034796284947867	0.3292277022958756	451.64977455404016	-115.25132450757708
658	-18319.50149358279	-18428.326877514024	-18319.50149358279	-108.82538393123563	-18319.50149358279	245.20748738551276	1061.9018462157173	4.2426729033700665	0.2899439710370096	0.27776994911309294	0.15489686301223102	0.27738921683766654	180.27141100790354	-98.31707705593494
659	-18316.51936768723	-18434.01576222726	-18316.51936768723	-117.49639454003179	-18316.51936768723	469.9508226613243	1770.0801754053305	9.78962325832608	0.27217349194591955	0.2788297584042903	0.12761563218195293	0.3213811174678372	166.5896467697551	-105.5870560609092
660	-18312.430248156357	-18444.291707150303	-18312.430248156357	-131.86145899394512	-18312.430248156357	454.4842832311158	2494.250820659737	2.25653488766469	0.2835818867552342	0.22372068259290662	0.15103731949031077	0.3416601111615485	416.49774795260487	-118.67928229312956
661	-18270.34096672489	-18395.583895594016	-18270.340966724903	-125.2429288691115	-18270.340966724903	422.84599721965753	2143.200259373323	2.2062385780238665	0.2763800815937938	0.2373509315645826	0.15103731949031077	0.33523166735131293	345.3893460517072	-113.02013472392878
662	-18268.48602800812	-18388.475974399076	-18268.48602800812	-119.9899463909569	-18268.48602800812	485.5681268333832	1818.325539707306	8.757394202037004	0.2861568605512792	0.2755521039274289	0.12163737220394971	0.31665366331734224	267.3949264146085	-106.72935313393724
663	-18262.66605137499	-18385.49741724413	-18262.666051374992	-122.83136586913832	-18262.666051374992	379.1759238037883	1661.3485279114093	8.256086009032945	0.2795140805810942	0.27695240344301325	0.12215239850805533	0.3213811174678372	375.11860367342007	-108.26225465380077
664	-18243.4069600981	-18385.4875014331	-18243.406960098102	-142.08054133499778	-18243.406960098102	832.4905278740896	4544.319752603732	2.046453208470384	0.28576706751123065	0.2317893257734484	0.14721193936400812	0.33523166735131293	537.4935394911264	-127.51431962406964
665	-18231.86306280191	-18366.663221609655	-18231.86306280191	-134.80015880774664	-18231.86306280191	428.04738925910715	2622.671634845121	2.4135917197287458	0.2925669221842473	0.2707338443979556	0.15097776277833613	0.28572147063946096	341.65672613667	-122.62997992512437
666	-18216.326608319647	-18358.923630943988	-18216.32660831964	-142.59702262434854	-18216.32660831964	609.6600116582719	3542.555252672708	8.583488660838542	0.2870508603983134	0.2755521039274289	0.13022259040920808	0.30717444526504967	394.55600003447665	-127.83740418963794
